fulcrum_id,parcel_no,prop_add,prop_type_name,genprop,condition,comments,x,y,photo1,photo2,photo3,photo4,var,value
db6a419c-2e7f-465a-8d4d-5b5098f9723b,OC22   0120,500 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,sound,blank,-83.2390298321843,31.599504270745,"e957aee5-d017-4057-9711-f177f6d0f8bf,b8a929b5-9c26-467c-be65-8c14b06d92b1",blank,blank,blank,exterior,ext_repaint
a4f0dca1-75de-4640-96fe-941e9e1c20dc,OC161210098,504 LINCOLN ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2429894432425,31.5995379674358,"0d296b35-035e-4d2e-a53f-49114d09c420,966bc2c4-badb-42b2-ad68-df18508b229d",blank,blank,blank,exterior,ext_repaint
243c09c3-3714-4452-8013-de3ca211a801,OC100460021,500 N BEECH ST,"Single family home, attached garage",Occupied   ,minor repairs needed,blank,-83.2520328462124,31.599546248824,"67504243-0f62-4405-b362-1ae220dc67f3,73593643-f849-4ef6-9d27-54d1e1a75e48",blank,blank,blank,exterior,ext_repaint
6b25e27f-3885-4d76-8a96-cfd743119b0c,OC22   0137,501 FIELDSTONE DR,"Single family home, no garage",Occupied   ,well maintained,blank,-83.23841624,31.5994744,"8a000905-700d-4485-bec2-ec4ae590f4be,d1ea6787-cb04-4eef-a7cd-a25faa065dc7",blank,blank,blank,exterior,ext_good
bb0cdd18-1a89-458e-bff4-86bb09841392,OC100450028,501 N BEECH ST,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.2512724399567,31.5995348262194,"f29d98b3-976b-4770-8a2d-c2c13d312dae,938a743e-6acd-4854-a160-b3dfd4c87693,3a11c86b-42d5-4ecd-8786-40c71b8f3bbe",blank,blank,blank,exterior,ext_good
cbd6e0c5-0e19-455c-a232-3496822956ca,OC161210093,509 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24335596,31.59941089,"fc66ad32-8727-45a7-bedb-dfdfaf562ffc,a0aa2530-9984-4a8b-8a8e-974b20e61c7b",blank,blank,blank,exterior,ext_repaint
a2c8a349-79c3-44b9-a5ef-4ce865ee461c,OC22   0121,420 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,sound,blank,-83.2390348613262,31.5992561142316,"821d7ad8-44c9-435c-ad5b-cf701ab3046b,246d7c80-e5f0-477d-9a66-31d34e516c17",blank,blank,blank,exterior,ext_good
5236f445-14b4-4990-9dbd-d4dd79cd129d,OC22   0136,421 FIELDSTONE DR,"Single family home, attached garage",   Status unknown,sound,blank,-83.2384189,31.59923489,"d9ae595d-c12c-452c-8705-1a15658b5d05,818687e0-e5f8-41cd-b6f9-5ca31c5c74d3",blank,blank,blank,exterior,ext_good
d7bdc1a1-98c7-48d7-9dda-7793c6c4da91,OC221220058,501 N LINCOLN ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.2424177974463,31.5992929522369,"c19be323-aa9c-44fe-bf32-eeae073c7e59,17d1724e-4c63-4abf-bb26-8fb2dbeb2619",blank,blank,blank,exterior,ext_cracked
f66eeae5-3cd4-4be1-bcab-552dbdc63bcf,OC150040008,1006 N ELM ST,"Single family home, detached garage",Occupied   ,sound,blank,-83.24820575,31.606885,"ffa8d831-2140-431c-bf14-9bf908be47b0,b8b87c7f-fc36-4fcd-bede-53c52b076fe1",blank,blank,blank,exterior,ext_repaint
17d6deae-e3f1-4b45-8b90-2133241cc816,OC20   0012,105 PINE LN,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2399092614651,31.6082852730505,"a08fd373-8ca1-41ec-8a92-8d7a7786004b,143e8403-b7b0-4359-8682-23b756da7df4",blank,blank,blank,exterior,ext_good
3051c54b-bcf3-41c0-ba5b-fcefa87dbad4,OC2100E0026,903 MCKINLEY ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2405000180006,31.6049466993867,"4db032f8-f598-4076-a337-8077e149dc2c,ed543c13-5928-467f-898a-814243763b9f",blank,blank,blank,exterior,ext_good
189f6cf2-6200-48aa-be58-48ae6d94a119,OC15012009500D,906 N UNION ST,Vacant,   Status unknown,well maintained,blank,-83.243664689362,31.6057722165536,"20c429c6-eda2-4552-9734-617a9b215c3b,25d858a7-94c8-4a60-9882-0675fbf56e9f",blank,blank,blank,exterior,ext_good
1dbab3ac-0496-4962-ade3-d30432b0efc3,OC210020029,901 MCKINLEY ST,"Single family home, no garage",   Status unknown,sound,blank,-83.240501023829,31.6047225435138,"5b1eb9d3-2be8-44b5-91c4-2c2d561fa0b7,4c136ee0-1a69-4f6e-b0c5-f8f25e98dcbe",blank,blank,blank,exterior,ext_good
767d2fd1-9a37-4a31-acbe-2fb2a28c708c,OC2100F0030,0 MCKINLEY ST,Vacant,Occupied   ,well maintained,blank,-83.2404980063438,31.6045874786317,"9b24d08a-f2ab-472b-a8f4-f9bb36a4293a,aa4c9a8c-e5a8-48c5-af6c-3a1273c235bb",blank,blank,blank,exterior,ext_good
18285e1d-e3b1-43ca-9b88-732e6bb05824,OC221330005,814 E TENTH STREET,"Single family home, no garage",   Status unknown,sound,blank,-83.23977496,31.60207463,"4d19f171-413c-4238-9371-fe7fb3cb0f20,474db90f-01f9-4ee3-a10d-abcf847fb1a4",blank,blank,blank,exterior,ext_good
932882ba-8ee3-4d48-b9eb-80905f101228,OC210020031,813 N MCKINLEY ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2405047118664,31.6044495580532,"9980d323-3b49-4a9a-a5e3-6ded642dc1bc,71f6ec70-6015-4dec-bca9-c71bd2e54ef1",blank,blank,blank,exterior,ext_good
0925ed15-77fb-4d5a-abd6-84b7e152ba65,OC210020032,811 N MCKINLEY ST,"Single family home, no garage",   Status unknown,well maintained,blank,-83.2405030354857,31.6041814261575,"7f778769-6ce8-47d3-80a3-ddb460be9bcc,1fcf726d-0ef7-4f56-8fc1-f54794dbef4a",blank,blank,blank,exterior,ext_good
d72129c7-77a0-4bb1-a1e1-b7b093187e6b,OC21   0034,801 MCKINLEY ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2405161112547,31.6037419623072,"f57314ad-f7bb-40ba-9b96-b4a685c1fe3a,1301e540-079b-4816-8205-03ddbc80e8ac",blank,blank,blank,exterior,ext_good
6d63b288-e53f-4792-83d1-acd8ae8106e3,OC161310063,518 E TENTH STREET,Mobile home,   Status unknown,well maintained,blank,-83.24290293,31.60202683,"271c69f4-0c67-479f-9351-a79de6f8d675,204376ad-02ee-41bd-9898-e4b692b88fb9",blank,blank,blank,exterior,ext_good
0e3c3819-eb4e-44dd-a132-5eaa1f721134,OC221330003,705 MCKINLEY ST,"Single family home, no garage",Occupied   ,sound,blank,-83.24079112,31.60197972,"912eb5c5-ade1-4e30-b8ce-42ffffdd93f3,c4dd0bae-dfc7-476c-a1e2-832efb80ddf3",blank,blank,blank,exterior,ext_repaint
43d9a54c-efa8-4098-9ce3-994c930f1567,OC100050003,600 N ALDER ST,Mobile home,Occupied   ,moderate rehabilitation needed,blank,-83.2532162,31.6017676,"e1c2e94c-3543-4670-8854-e527b6e01afd,3c500ae3-8877-4d17-930e-7fd35464b7f2",blank,blank,blank,exterior,ext_repaint
62917b19-e815-419d-b695-a091ffa19d2d,OC161310061007,100 ALPHONSO OWENS CIRCLE,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2443513348698,31.6023438880774,"9104c6bd-bf03-4f5a-ad62-e5a510507030,7dbcad4e-8ff9-4738-96d7-b29a07460165",blank,blank,blank,exterior,ext_good
f4b21a69-0431-4997-849b-772b9bca775a,OC161310061006,102 ALPHONSO OWENS CIRCLE,"Single family home, no garage",   Status unknown,well maintained,blank,-83.244047909975,31.6023504558771,"23618dad-9d62-4e23-b0ef-39e7e36d6171,7c3394c2-fa2d-4046-b5f9-be6827304f82",blank,blank,blank,exterior,ext_good
3d3bbf59-ab85-4c6d-adfa-f138db1b7d1e,OC100040067,404 N BEECH ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2518799602985,31.5985322016375,"b6394c97-ae3c-4e15-ae83-6f60458ed34f,473562fb-4a85-4b4e-8ec0-d1cdc7faca12",blank,blank,blank,exterior,ext_good
3351b405-6069-4b4a-9686-72355d514587,OC100050072,107 W SEVENTH STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2513042911887,31.5983580048676,93bd2fa7-4455-468f-a570-8ec59fb3e6df,blank,blank,blank,exterior,ext_good
2d9b7550-0701-4707-a0e0-27fad51be64b,OC1000Y0044,406 N ASH ST,"Single family home, no garage", Unoccupied  ,dilapidated,blank,-83.25445479,31.59850326,"c480efb6-fa8c-499f-8a80-f8d94f3a6a14,a0343c6c-43d0-453a-891d-943f2fb07d7c",d555367f-b35a-4dcb-99ec-050b9ced0da4,blank,blank,exterior,ext_repaint
4774444f-a3bd-4e9c-a2a7-c0fd13ec8619,OC1000X0049,405 N ASH ST,Mobile home,Occupied   ,minor repairs needed,blank,-83.2537890225649,31.5984919365114,"261074c9-50d8-456f-a979-db3be9858f1d,20b625c1-eaf7-410f-b654-54e95faa05ea",blank,blank,blank,exterior,ext_repaint
94c17d11-9e73-4903-a417-288b4c033551,OC1000X0054,406 N ALDER ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2534208893776,31.598487367418,"8f155e3c-b9b9-46d8-989b-fb75cc4b7bef,1cc26a76-855c-44d2-953f-bff401afdfd2",blank,blank,blank,exterior,ext_good
814a7c67-b9e0-4adf-b3c2-76f7f82a2a38,OC22   0132,405 FIELDSTONE DR,"Single family home, no garage",Occupied   ,well maintained,blank,-83.23844417,31.5982668,"0416af26-d5ce-4ce7-b66a-225a51ddf390,25671043-3303-4933-8edc-b1d4f77f24f1",blank,blank,blank,exterior,ext_good
435e4b52-28c7-4253-94e6-44f23ba4f884,OC22   0125,404 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23905531317,31.5982697640845,"9f6a3178-0c61-45a7-9074-7e5665ba0d1d,c9f51eec-348f-42e1-a95d-599a6275cbfb",blank,blank,blank,exterior,ext_good
0b48da46-1c05-456a-a9ae-8ab568880a7b,OC100040068,400 N BEECH ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2518866658211,31.5983046034975,"bf60d030-f572-4b1b-bf11-051f421985c9,338b7774-c982-4c25-a636-208abc0fbef6",blank,blank,blank,exterior,ext_good
b4bb238e-b00a-4769-b9f9-5b50671b6190,OC10004006000A,401 N ALDER ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.25272688,31.59827834,"94c9828c-32fe-490e-a342-66df52b8393b,4624b83a-241d-4c50-9299-166d547ca543",blank,blank,blank,exterior,ext_good
1ec47559-5404-4299-8ec1-23f32cd19dd8,OC030130025,611 W FIFTH STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2573496550322,31.5959971781568,80c39477-a116-440b-a01f-07416eb1aa59,blank,blank,blank,exterior,ext_good
91715139-5d6d-4a9d-ba67-4f83734aa1b2,OC030130031,601 W FIFTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.256921172142,31.595991181061,cceca68e-b926-4578-8753-77431db6d0ea,blank,blank,blank,exterior,ext_good
205a79eb-cb40-4071-916c-0e79d765a4aa,OC110020038,205 N ALDER ST,"Single family home, attached garage",Occupied   ,minor repairs needed,blank,-83.25282075,31.59607121,"224e155d-c0bf-41d7-a9a2-46d4f4fc8767,4500392d-21c7-41b4-9371-ccd99d8224df,12264f68-ad76-46c8-8216-d082fe4bfc46,15d0c210-fe2d-4a05-8347-7d69b74cbe9f,e9855ccd-a450-4df0-87ee-860b201f2657",blank,blank,blank,exterior,ext_repaint
c0954e10-c58e-49c1-b8ed-c929eae7f09a,OC171100098,209 N OAK ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.24433413,31.59607224,"72a5936c-2448-460a-864d-6f9504888600,6282308b-c0c3-4770-8725-5e72fc9547ff",blank,blank,blank,exterior,ext_repaint
3d832e30-cba4-4a52-ade1-b344b2bbc90f,OC110070069,207 N BEECH ST,"Single family home, no garage",Occupied   ,well maintained,No underpinning,-83.2513565942645,31.5961088382982,"10f47021-d93e-4b86-a1fa-c1b5f50e3711,d22c356c-5b05-4001-960e-90f3b6dec4be",blank,blank,blank,exterior,ext_good
870b9fa0-cf4d-4b5d-9b33-9a03f24dfffa,OC231080008,206 N ROOSEVELT ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.23996572,31.59600101,"04c92b32-a9c1-43c4-88f9-00e2324e9c46,828bd32b-1dd3-4c42-a414-524715913076",blank,blank,blank,exterior,ext_repaint
557182e2-f36c-418b-82c0-02941065f233,OC110020043,206 N BEECH ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2521334290504,31.5960237367192,"89a906bf-5b8b-4473-b0f0-3bddb8422f3a,fafd0b32-e294-436d-b8d7-b85c76484036",blank,blank,blank,exterior,ext_repaint
eff5b2f6-a00a-49bc-a257-0263b635a8f2,OC170330064,209 N MAPLE ST,"Single family home, detached garage",Occupied   ,sound,blank,-83.24587028,31.59599617,"285e2864-81ff-4cba-b5c6-ba6e2f89b674,f9f48262-2f64-42d3-8c4a-64632b78d476",blank,blank,blank,exterior,ext_repaint
3b6a6200-fb20-4cde-aaea-742fda478fba,OC1100V0009,309 W FIFTH STREET,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.2541239634156,31.5958826621183,e724367d-3d36-4f47-b830-1c94738f52d0,blank,blank,blank,exterior,ext_good
529bf6ed-5d95-4434-9f35-0a7c5815b33e,OC1100U0004,401 W FIFTH STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2548424601555,31.5958975120864,572e6b81-fc28-4d0b-8a61-b1665c0aabf4,blank,blank,blank,exterior,ext_good
f3e1c4be-938a-42b7-95e4-5f31cdf47af9,OC1100V0011,301 W FIFTH STREET,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.2534601166844,31.5958746659807,"c4b6ed0f-628a-4f37-bebb-3c6b14f0e662,ae016709-84dd-4498-a697-690f5217d015",blank,blank,blank,exterior,ext_good
ffc0fd55-f684-4d49-9538-b11e4fda37d8,OC0300T006000B,201 N APPLE ST,"Single family home, detached garage",Occupied   ,sound,blank,-83.25640114,31.59591445,36709f83-24ad-43cf-a5e2-5bf6325e0a02,blank,blank,blank,exterior,ext_good
128f79ec-5618-47bc-8a8a-4fc32b2b9a1f,OC171100099,207 N OAK ST,"Single family home, no garage", Unoccupied  ,dilapidated,blank,-83.24426082,31.59593202,"408e2e48-e49c-4663-8fa9-c70b3f0bff24,16763b5e-a6c2-4da2-87dd-eec0e10a5fa4",blank,blank,blank,exterior,ext_cracked
c6f54371-30b0-4280-b64a-df3eb4d64a8a,OC171100106,205 N PINE ST,"Single family home, no garage", Unoccupied  ,dilapidated,blank,-83.24372314,31.59589347,"3ea89f81-1842-4968-a14b-160f24d08075,bb84f82c-273a-427c-8204-4d70d86276b7",blank,blank,blank,exterior,ext_needs_replace
b1aef785-49e6-4969-8485-6a6a1aef321a,OC110070070,205 N BEECH ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2513596117496,31.5959691917065,"b9a1d1ee-5c24-4f43-8914-b45b1f4dd825,4d497a57-4d63-4f53-a0c0-a8d723c36847",blank,blank,blank,exterior,ext_good
fc8971d2-ca4d-4255-80cd-7b6db2239edf,OC171100113,514 E FIFTH STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.24340527,31.59570447,"bb8e6f59-beaf-4e8d-a51e-0a260eefe90d,5bced944-508b-44e5-b13a-1bf332528ce9",blank,blank,blank,exterior,ext_repaint
513fc63e-e507-4967-a29b-19556e271373,OC171100114,516 E FIFTH STREET,"Single family home, no garage",   Status unknown,moderate rehabilitation needed,blank,-83.2431645,31.59569403,"0745d03a-3920-42d2-86e9-be7df12716bb,5ff1156e-4375-497a-803b-a4d1d15f2f54",blank,blank,blank,exterior,ext_repaint
565885df-8123-4422-919a-6d028024371d,OC171100115,518 E FIFTH STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24300419,31.59569138,"a6310c22-47d2-4d73-b33a-ac684ddaad13,04dfb269-b9a3-426d-8549-de4b7c58c577",blank,blank,blank,exterior,ext_good
084ae3f6-6ad5-4b21-bff8-b1c6022a8033,OC1000Y0042,410 N ASH ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.25445364,31.59879591,"134e5c54-3bd7-4d16-b9e8-c6e602c0a8e3,3126e713-3139-45ad-899f-35c19e560aa2",blank,blank,blank,exterior,ext_good
eb7b6a96-4b1e-4f2d-9763-32390d2b7edc,OC100040059,407 N ALDER ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2527449,31.59869017,"664fa104-9aa3-4b31-8424-511a98ec7cc8,1a838921-603e-43ad-ae4c-031517654ce7,fd50d6bf-b5df-4362-9c78-79a310488c55",blank,blank,blank,exterior,ext_good
aad7e3ac-66da-4043-923f-6e7d3d8e4c5f,OC22   0124,408 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2390479370952,31.598517923226,"9abf47ed-0d75-4873-9e4a-8aa723dc372b,88b6328a-0915-47c2-90b4-253956a40f05",blank,blank,blank,exterior,ext_good
3cdd47e9-f57f-4f6e-8ebe-7c0dc47a5407,OC22   0133,409 FIELDSTONE DR,"Single family home, no garage", Unoccupied  ,sound,blank,-83.23843762,31.59851025,"655acdc8-ce75-4426-afef-f14d03d6fe95,7a5cbe73-1e6e-48a4-8de3-30e858973c6a",blank,blank,blank,exterior,ext_repaint
0274e2fb-4b40-4c7c-995c-234b62b6997a,OC100050071,409 N BEECH ST,Mobile home,Occupied   ,sound,blank,-83.2512955740094,31.5986512835041,686292ea-0cdb-43a4-9689-b0e659f265a6,blank,blank,blank,exterior,ext_cracked
f56a5ff8-ac66-4032-9f68-fd4cd9088f18,OC221190070,606 E SEVENTH STREET,"Single family home, detached garage",Occupied   ,minor repairs needed,blank,-83.2422907277942,31.5982143636796,"30ec862a-9f05-400a-91be-a80359f9006a,07907a5d-4088-4093-b076-e0962de79fbf",eab8ac2b-7e59-4262-9cec-55332ac94173,blank,blank,exterior,ext_repaint
bc714d4a-1bfe-4ec0-bac7-7d0afb4d97c6,OC1000X0048,407 N ASH ST,"Single family home, no garage",Occupied   ,sound,blank,-83.253781311214,31.5986404319254,"80b4cfdc-6521-4e3b-bdb3-1405305f51b5,3036497a-c2b2-46e6-8998-61e88998cd15",blank,blank,blank,exterior,ext_repaint
bac10a20-e53f-47b7-a4a4-03eced2db570,OC11001004800A,105 N ALDER ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.25300822,31.59475156,"ab2f133d-8ce5-46b9-87e0-5701ecdbb51c,5aa34678-43ef-42b5-a5aa-294046f69c3a",blank,blank,blank,exterior,ext_good
89876d2e-221b-4f22-afad-775c4c20a06b,OC1000Y0040,416 N ASH ST,Mobile home,Occupied   ,sound,blank,-83.25435609,31.59921805,"04d40968-3eab-4466-a9a6-52cc90f6565b,f22aef1c-615b-4dbc-bdca-52811a444f3d",blank,blank,blank,exterior,ext_good
7cb5fa16-c6ba-4612-8513-48034c04d617,OC1000X0052,412 N ALDER ST,"Single family home, attached garage", Unoccupied  ,moderate rehabilitation needed,blank,-83.2534125074744,31.5991307506783,"7bf5d0a0-c845-4013-af3f-860274a15f67,806632ae-d3d2-456e-a0ee-d4ab8bcd37c5,04d7e6ec-1deb-4d6b-905e-7c59876c85b5",blank,blank,blank,exterior,ext_good
3cd9a8a7-d73c-44de-b1c7-ac34216547a0,OC100040057,208 W HUDSON ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2527389377356,31.5991204702883,"29db107f-4896-4c63-8e9e-1009060b7172,8071167c-8eb0-4cca-8334-15be90a1b7ba,2766afd6-2ffc-40de-a5bb-2e1ac2d6bade,8304f3b3-e31f-4c23-b56c-1b6261428ea7",blank,blank,blank,exterior,ext_repaint
ac52d456-7e3b-4b1d-b766-da1d0f8d2835,OC100040062,414 N BEECH ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2520237937569,31.5991321785102,"dbe2d21d-05d3-482c-9c72-9696373adf31,11377276-9e45-4b72-a1f9-80e0f074323c",blank,blank,blank,exterior,ext_good
5a3cd3ab-34b5-46e7-92bc-3c00011138e3,OC22   0122,416 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.239039555192,31.599011383858,"0a430c3d-a073-45cd-ae97-4d9cb24599bd,f68de352-94ed-4bcf-bf06-5315771631e4",blank,blank,blank,exterior,ext_good
3f1b74a4-df82-4e7c-8839-b665f3f8d5e7,OC221180076,409 N ROOSEVELT ST,"Single family home, no garage", Unoccupied  ,moderate rehabilitation needed,blank,-83.2397945970297,31.5986678464375,"8c1b5b50-fa38-40c9-89df-2b5ae7702ed0,48c9d0ef-b694-4b64-9abe-82ad804ecbab",blank,blank,blank,exterior,ext_repaint
5ee0c458-7115-4035-b839-89deed941bb4,OC100050069,0 W HUDSON STREET,Mobile home,Occupied   ,sound,blank,-83.2512764632702,31.5991107610301,81bf5281-fe56-48d6-ae6a-9974ed2bf911,blank,blank,blank,exterior,ext_good
d866aa35-75e3-4bca-a279-6fbe3c863890,OC22   0135,417 FIELDSTONE DR,"Single family home, no garage",Occupied   ,well maintained,blank,-83.23842523,31.598994480000002,"09566f95-17f1-4ba7-9744-e9809ce0e252,e224d115-e197-4697-bf9a-cd5ee25b1532",blank,blank,blank,exterior,ext_good
453cfa7b-d979-486c-b682-e572837715c1,OC221230073,715 E EIGHTH STREET,"Single family home, no garage",   Status unknown,sound,blank,-83.24074083,31.5989924,"3c76d329-1ed4-4a29-ae61-d6cb1c2d627f,9ccbaa31-8db9-4950-a984-e5d10830b2a3",blank,blank,blank,exterior,ext_good
304bdc20-faa2-402e-9d03-181ed5e92e8c,OC221180075,410 ROOSEVELT ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2405027002096,31.5987015434309,"ca535cd0-8413-4eee-9edb-9f69c928ebd4,5bb037d6-c511-40c8-8070-039e1fed710c,50e45178-e4c6-4712-bf8d-aa8ef0cf6f06",blank,blank,blank,exterior,ext_repaint
6eae1ab2-05fd-4044-943a-24679ca807f5,OC100040063,412 N BEECH ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.252029158175,31.5989622663659,"502e1bc1-ab5a-458e-aa30-0435ce470019,ef74d608-7660-43ac-a8f2-c6e343f7295c",blank,blank,blank,exterior,ext_repaint
d3c06feb-ed8b-47de-ad67-3b6fa165647a,OC161200101,411 N OAK ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2442966848612,31.5989108643116,"d658f8c1-4ef5-4e77-b500-6feadb946a6f,64699430-c82e-432d-8bcd-1afe7ec5e9de",blank,blank,blank,exterior,ext_good
4e48bf1f-c3e0-48fc-86f9-264879d65fe2,OC100050070,411 N BEECH ST,"Single family home, no garage",   Status unknown,sound,blank,-83.2512861862779,31.5988626034682,"addd9621-4471-415c-992b-9df0e4fbb814,09ed0642-497f-4e4c-8e9b-b0117ba2e6bf",blank,blank,blank,exterior,ext_cracked
1b34432a-cbcd-4c67-991a-82f7cf344948,OC22   0123,412 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2390442490578,31.5987655105713,"71fc052c-37b1-4106-97d0-7428e069683c,a64a4482-253f-4860-83e3-510f39b78955",blank,blank,blank,exterior,ext_good
f22f3896-5ec1-4141-b047-f12ba6523656,OC22   0134,413 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,sound,blank,-83.23843364,31.59875233,"6257c6e3-7577-45bd-9127-88ecfc4f97cb,5b448420-7f1b-4726-aeae-cfa64b129c93",blank,blank,blank,exterior,ext_cracked
462c8b6e-c8e7-44ad-957c-03a8fd51f88a,OC161200102,409 N OAK ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.2443017140031,31.5987735064607,"c14cfc59-1594-483d-a826-c82f66128e96,2d0789f4-4b26-4c4b-b3be-bcfa8bb91778",blank,blank,blank,exterior,ext_good
604a4203-cae1-45be-a7b3-514794fde139,OC100040064,410 N BEECH ST,Mobile home,Occupied   ,well maintained,blank,-83.252037204802,31.5987472342499,"3ba13ce0-3d38-4667-9800-8c525f3f7311,21aadc55-0fab-4a0a-a154-c0f49890951d",blank,blank,blank,exterior,ext_good
f42fe62b-e153-4d3b-8f11-c34ceab45c52,OC100040060,405 N ALDER ST,"Single family home, no garage",Occupied   ,sound,blank,-83.25282854,31.59851748,"cae3ac9b-1ec4-4194-be26-fda91910efb6,fb1fb8c1-87c8-4dbf-add7-2fbd498d224a",blank,blank,blank,exterior,ext_good
ba902d8e-a82a-4103-9c6b-a04efa751b0a,OC160400043,400 E SEVENTH STREET,"Single family home, attached garage",Occupied   ,moderate rehabilitation needed,blank,-83.2460558,31.5982885,"b335b791-1f93-4c53-bed4-0fac40b4f827,cd0860ee-5788-4480-9f8a-f38d59f738f5","2f91c09a-cb2e-4b45-beee-793c0f5f6a8b,68c13dfc-6f55-43b0-bbe5-155fef3c3959",blank,blank,exterior,ext_repaint
